'cfullname','cshortname','efullname','eshortname','id','delflag'
'福建省泉安消防工程有限公司','泉安消防','','','23612','0'
'厦门万顺行贸易发展有限公司','万顺行','','','23613','0'
'厦门百吉光速通讯设备有限公司','百吉光速','','','23614','0'
'厦门鹭金香油脂有限公司','鹭金香','','','23617','0'
'厦门诺恩斯科技有限公司','诺恩斯','','','23618','0'
'厦门鑫天明进出口有限公司','鑫天明','','','23621','0'
'厦门读客信息科技有限公司','读客信息','','','23622','0'
'厦门尚宇环保股份有限公司','尚宇环保','','','23623','0'
'厦门宝亿电子科技有限公司','宝亿电子','','','23626','0'
'厦门市凌拓通信科技有限公司','凌拓通信','','','23628','0'
'福建省亿龙电子科技工贸有限公司','亿龙电子','','','23631','0'
'厦门市丝浓食品有限公司','丝浓食品','','','23632','0'
'福建凯立生物制品有限公司','凯立生物','','','23633','0'
'厦门誉游网络技术有限公司','誉游网络','','','23637','0'
'厦门嘉孚康工贸有限公司','嘉孚康','','','23638','0'
'厦门霸王龙五金制品有限公司','霸王龙','','','23640','0'
'厦门洁绿宝环保科技有限公司','洁绿宝','Xiamen Pureenpower Evironmental Technology Co.,Ltd','','23642','0'
'厦门市鹭翔湾宾馆有限公司','鹭翔湾','','','23644','0'
'厦门市宇洲环保科技有限公司','宇洲环保','','','23645','0'
'厦门丽诚园艺有限公司','丽诚园艺','','','23648','0'
'厦门中盛达贸易有限公司','中盛达','','','23649','0'
'厦门博德物流有限公司','博德物流','','','23650','0'
'厦门市特克模具工业有限公司','特克模具','','','23651','0'
'厦门翔力贸易有限公司','翔力贸易','','','23652','0'
'厦门辰风汽配工贸有限公司','辰风汽配','','','23653','0'
'厦门市鹭滨食品有限公司','鹭滨食品','','','23654','0'
'厦门衷诚机电设备有限公司','衷诚机电','','','23655','0'
'福建省赛江船舶拆解有限公司','赛江拆解','','','23656','0'
'厦门拓普瑞机电设备有限公司','拓普瑞','','','23657','0'
'厦门仓源工贸有限公司','仓源工贸','','','23659','0'
'厦门博尔信软件有限公司','博尔信','','','23660','0'
'厦门亚卡地尔酒店有限公司','亚卡地尔','','','23662','0'
'厦门市捷昕精密科技有限公司','捷昕科技','','','23663','0'
'厦门启达置业投资有限公司','启达置业','','','23664','0'
'厦门纬来阳光酒店有限公司','青年阳光','','','23665','0'
'厦门市雨信工贸有限公司','雨信工贸','','','23667','0'
'厦门市金鑫龙包装工业有限公司','金鑫龙','','','23668','0'
'厦门雅合纸塑复合材料有限公司','雅合纸塑','','','23669','0'
'厦门浩广网络科技有限公司','浩广科技','','','23671','0'
'厦门市萨珀莱照明技术有限公司','萨珀莱','','','23672','0'
'厦门市华德诚工贸发展有限公司','华德诚','','','23673','0'
'厦门德茂信息科技有限公司','德茂科技','','','23675','0'
'厦门用友烟草软件有限责任公司','用友烟草','','','23676','0'
'厦门城市年轮网络科技有限公司','房友网','','','23677','0'
'厦门丽景装饰设计工程有限公司','丽景装饰','','','23678','0'
'厦门艾迪王体育用品有限公司','艾迪王','','','23679','0'
'厦门铭筑设计装饰工程有限公司','铭筑装饰','','','23680','0'
'鑫咸平（厦门）户外用品有限公司','鑫咸平','','','23681','0'
'厦门格美粉末涂料有限公司','格美粉末','','','23682','0'
'厦门万颖工贸有限公司','万颖工贸','','','23683','0'
'厦门东方富源环保科技有限公司','东方富源','','','23684','0'
'厦门帅宁仪器有限公司','帅宁仪器','','','23685','0'
'厦门市兴车磨贸易有限公司','兴车磨','','','23686','0'
'厦门铭轩精密机械有限公司','铭轩精密','','','23687','0'
'厦门泓辰机电设备工程有限公司','泓辰机电','','','23688','0'
'厦门振瀚科技有限公司','振瀚科技','','','23689','0'
'厦门唐达工贸有限公司','唐达工贸','','','23690','0'
'天德行生物工程（厦门）有限公司','天德行','','','23691','0'
'厦门立声信息科技有限公司','立声信息','','','23692','0'
'厦门星凯电器成套设备有限公司','星凯电器','','','23693','0'
'厦门方程电子科技有限公司','方程电子','','','23694','0'
'厦门哈米文化创意有限公司','哈米文创','','','23695','0'
'厦门毅海门业有限公司','毅海门业','','','23702','0'
'厦门鑫飞扬信息系统工程有限公司','鑫飞扬','','','23703','0'
'厦门欣德益贸易有限公司','欣德益','','','23704','0'
'厦门市奕万商贸有限公司','奕万商贸','','','23705','0'
'厦门卡莱雅家具有限公司','卡莱雅','','','23706','0'
'典泰（厦门）物流有限公司','典泰物流','','','23707','0'
'厦门路威道路工程有限公司','厦门路威','','','23708','0'
'厦门兴元洲进出口贸易有限公司','兴元洲','','','23709','0'
'厦门创虹科技有限公司','创虹科技','','','23710','0'
'厦门市百岗电气有限公司','百岗电气','','','23711','0'
'厦门金腾装饰集团有限公司','金腾集团','','','23712','0'
'厦门金巴兰酒店有限公司','金巴兰','','','23713','0'
'厦门大硕信息科技有限公司','大硕科技','XIAMEN TASO INFORMATION TECHNOLOGY CO.,LTD','','23715','0'
'厦门中同能源科技有限公司','中同能源','','','23716','0'
'厦门柯依达工贸有限公司','柯依达','','','23717','0'
'厦门瀚诚路桥景观艺术有限公司','瀚诚景观','','','23718','0'
'厦门致晟科技有限公司','致晟科技','','','23719','0'
'厦门市欧立通电子科技开发有限公司','欧立通','','','23720','0'
'厦门市冠华兴业工贸有限公司','冠华兴业','','','23723','0'
'凯运物流（厦门）有限公司','凯运物流','','','23724','0'
'厦门厦荣达电子有限公司','厦荣达','','','23727','0'
'即通国际货运（厦门）有限公司','即通货运','','','23728','0'
'福建省普集网络科技有限公司','普集网络','','','23731','0'
'厦门兴祺振机电设备有限公司','兴祺振','','','23732','0'
'中南兴进出口（厦门）有限公司','中南兴','','','23733','0'
'广州金妃猫鞋业有限公司','金妃猫','','','23734','0'
'厦门凤鸣工贸有限公司','凤鸣木业','','','23736','0'
'厦门市晨溪环保科技有限公司','晨溪环保','','','23737','0'
'厦门聚海国际物流有限公司','聚海物流','','','23738','0'
'厦门方圆信税务师事务所有限公司','方圆信','','','23740','0'
'厦门发现者科技有限公司','发现者','','','23741','0'
'厦门满山红贸易有限公司','满山红','','','23743','0'
'厦门聚诚德商贸有限公司','聚诚德','','','23744','0'
'厦门靖鹏工贸有限公司','靖鹏工贸','','','23745','0'
'厦门市厦宝电子有限公司','厦宝电子','','','23746','0'
'厦门摩尔企业管理咨询有限公司','摩尔拓展','','','23747','0'
'厦门市驰杰模具工业有限公司','驰杰模具','','','23748','0'
'厦门尚盖特信息科技有限责任公司','尚盖特','','','23749','0'
'厦门皖运物流有限公司','皖运物流','','','23750','0'
'厦门亚博盛贸易有限公司','亚博盛','','','23755','0'
'厦门市鹭鹭艺广告有限公司','鹭鹭艺','','','23756','0'
'风云动画科技（厦门）有限公司','风云企业','','','23757','0'
'厦门四方中信科技有限公司','四方中信','','','23759','0'
'厦门尚威电子有限公司','尚威电子','','','23760','0'
'福建省清流七星岩食品有限公司','七星岩','FUJIAN QINGLIU QIXINGYAN FOOD CO.,LTD','','23761','0'
'厦门奥盛进出口有限公司','奥盛','','','23762','0'
'优丽奇（厦门）商贸有限公司','优丽奇','','','23763','0'
'厦门市南商文化传播有限公司','南商文化','','','23764','0'
'厦门易法法务信息管理有限公司','易法法务','Onelaw legal outsourcing Co.,Ltd','','23765','0'
'厦门厦昌针织工业有限公司','厦昌针织','XIAMEN XIACHANG KNIT INDUSTRIAL CO.,LTD','','23766','0'
'厦门博智贸易有限公司','博智贸易','','','23767','0'
'厦门源合信息科技有限公司','源合信息','','','23768','0'
'厦门劲荣机械设备有限公司','劲荣机械','','','23769','0'
'厦门金茂圣卡莱饰品有限公司','金茂饰品','','','23770','0'
'厦门大亿商贸有限公司','大亿商贸','','','23771','0'
'厦门胜添日用品有限公司','胜添日用','','','23772','0'
'厦门视贝生活电器有限公司','视贝','','','23773','0'
'福建源溪坊酱制品有限公司','源溪坊','Fujian YuanXiFang Sauce Products Co.Ltd','','23774','0'
'世纪兴红（厦门）供应链有限公司','世纪兴红','','','23775','0'
'厦门天鸿兴机电设备有限公司','天鸿兴','','','23776','0'
'厦门道艺文化传媒有限公司','道艺文化','','','23778','0'
'德尔斯威（厦门）流体控制设备有限公司','德尔斯威','','','23779','0'
'厦门立视佳安电子有限公司','立视佳安','','','23780','0'
'厦门智中精密研磨科技有限公司','智中精密','','','23781','0'
'厦门捷递物流有限公司','捷递物流','','','23782','0'
'厦门联域软件科技有限公司','联域软件','','','23783','0'
'厦门柯力光电科技有限公司','柯力光电','','','23784','0'
'四川万亩田生态农业开发有限公司','万亩田','','','23786','0'
'厦门市禾源物业管理有限公司','禾源物业','','','23793','0'
'厦门安普利生物工程有限公司','安普利','','','23794','0'
'沁浩膜技术（厦门）有限公司','沁浩膜','','','23795','0'
'四川联华教育管理有限公司','联华教育','','','23796','0'
'厦门市捷联工贸有限公司','捷联工贸','','','23797','0'
'厦门鸿人居酒店有限公司','鸿人居','','','23798','0'
'厦门广开电子有限公司','广开电子','','','23799','0'
'厦门百龙马汽车贸易有限公司','百龙马','','','23800','0'
'厦门盈生工贸有限公司','盈生工贸','','','23801','0'
'厦门市卓易科技有限公司','卓易科技','','','23802','0'
'厦门吉仕达化工材料有限公司','吉仕达','','','23803','0'
'厦门冠鸿工贸有限公司','冠鸿工贸','','','23804','0'
'厦门洲游润庭酒店管理有限公司','洲游润庭','','','23805','0'
'厦门泰尔皓服饰有限公司','泰尔皓','','','23806','0'
'厦门盛华电子科技有限公司','厦门盛华','','','23807','0'
'龙赫（厦门）企业管理有限公司','龙赫企管','','','23808','0'
'厦门圣王生物科技有限公司','圣王生物','','','23809','0'
'厦门豪将机械设备安装有限公司','豪将机械','','','23810','0'
'厦门道雅茶业有限公司','道雅茶业','','','23811','0'
'厦门炫维信息科技有限公司','炫维信息','','','23812','0'
'厦门艺力商贸有限公司','艺力商贸','','','23813','0'
'厦门三虎文化传播有限公司','三虎文化','','','23814','0'
'厦门天机自动化有限公司','厦门天机','','','23815','0'
'厦门锦融实业有限公司','锦融实业','','','23816','0'
'厦门中恒信净化工程有限公司','中恒信','','','23817','0'
'福建鑫圣矿业有限公司','鑫圣矿业','','','23818','0'
'厦门市经达利针纺织造有限公司','经达利','','','23819','0'
'厦门协威进出口有限公司','协威','','','23820','0'
'厦门兴海湾监理咨询有限公司','兴海湾','','','23821','0'
'厦门颐和酒店有限公司','颐和酒店','','','23822','0'
'福建省鑫源宏业工程机械有限公司','鑫源宏业','','','23829','0'
'厦门康恒实业有限公司','康恒实业','','','23830','0'
'福建省郦屋生态建筑装饰有限公司','福建郦屋','','','23831','0'
'厦门胜华通信技术有限公司','胜华通信','','','23833','0'
'厦门市广浩机电设备有限公司','广浩机电','','','23834','0'
'厦门天纺贸易有限公司','天纺贸易','','','23835','0'
'厦门溢盛环保科技有限公司','溢盛环保','Xiamen YIESUN Environmental Protection Scitechnology Co.,Ltd','','23836','0'
'厦门盈之润网络科技有限公司','盈之润','','','23839','0'
'厦门市金福冠包装用品有限公司','金福冠','','','23840','0'
'厦门中电佰信软件有限公司','佰信软件','XIAMEN BEST-HINT SOFTWARE CO.,LTD.','','23841','0'
'厦门丽龙彩印刷有限公司','丽龙彩','','','23843','0'
'厦门荆艺软件有限公司','荆艺软件','','','23844','0'
'厦门豪食汇贸易有限公司','豪食汇','','','23845','0'
'厦门市福宁春保健食品有限公司','福宁春','','','23846','0'
'聚康缘（厦门）贸易有限公司','聚康缘','','','23848','0'
'厦门宝丽来木业有限公司','宝丽来','','','23849','0'
'厦门文治工贸有限公司','文治工贸','','','23850','0'
'厦门园之景园林建设有限公司','园之景','','','23851','0'
